query_id,category,question,chunk_id,systems,original_relevance,candidate_text,review_status,reviewer,relevance,rationale,second_reviewer_relevance
q_0076,entity_relation,How are Pradhan Mantri Jan Dhan Yojana and Pradhan Mantri Jeevan Jyoti Bima Yojana related through department of financial service implementing?,chunk_060211a3,"{""entity_graph"": {""rank"": 1, ""score"": 0.5}}",,"nominee details. Step 4: A self-certification process for the eligibility conditions will be completed by the applicant. Following this, the system will automatically calculate the monthly contribution amount payable according to the age of the beneficiary. Application and Payment Process Step 5: The enrolled beneficiary will pay the first subscription amount in cash directly to the VLE. This initial contribution payment activates the subscription to the pension scheme. Step 6: An enrollment cum auto-debit mandate form will be generated and printed by the system. This mandate form must be signed by the beneficiary, after which the VLE will scan the document and upload it securely into the sy",pending,,,,
q_0076,entity_relation,How are Pradhan Mantri Jan Dhan Yojana and Pradhan Mantri Jeevan Jyoti Bima Yojana related through department of financial service implementing?,chunk_0919edc8,"{""entity_graph"": {""rank"": 2, ""score"": 0.5}}",,"benefits, what specific technology must be used on the official mobile application to properly verify my identity? Answer: You must authenticate your Universal Account Number utilizing the Facial Authentication Technology available on the UMANG mobile application to be eligible for the first-timer incentives. Question: In order to maintain active eligibility and continue receiving the promised financial incentives for generating new jobs, what specific monthly compliance action must the employer ensure is completed without fail? Answer: Employers must consistently file the monthly Electronic Challan-cum-Return along with the prescribed amount of provident fund contributions for their employe",pending,,,,
q_0076,entity_relation,How are Pradhan Mantri Jan Dhan Yojana and Pradhan Mantri Jeevan Jyoti Bima Yojana related through department of financial service implementing?,chunk_117cba2a,"{""entity_graph"": {""rank"": 3, ""score"": 0.5}}",,"and up to ₹20,000/-, the benefit is ₹2,000/- per additional employment per month. For additional employees with an Employees' Provident Fund wage greater than ₹20,000/- and up to ₹1,00,000/-, the benefit is ₹3,000/- per additional employment per month. The benefits will be provided to all eligible establishments on a six-monthly lump-sum basis after the filing of six completed months' Electronic Challan-cum-Returns. The incentive to the establishment shall be provided as a Direct Benefit Transfer to the Permanent Account Number-linked bank account of the establishment. Conditions The employer must fulfill the threshold limit continuously, generating at least 2 additional employments with a b",pending,,,,
q_0076,entity_relation,How are Pradhan Mantri Jan Dhan Yojana and Pradhan Mantri Jeevan Jyoti Bima Yojana related through department of financial service implementing?,chunk_2a4d53ce,"{""bm25"": {""rank"": 1, ""score"": 66.4240226816912}, ""faiss"": {""rank"": 2, ""score"": 0.5718521219063819}}",1,"Scheme: Pradhan Mantri Jeevan Jyoti Bima Yojana Ministry: Ministry Of Finance Department: Department of Financial Service Implementing agency: Banks Level: Central Scheme type: Central Sector Scheme Target beneficiaries: Individual Overview Pradhan Mantri Jeevan Jyoti Bima Yojana (PMJJBY) is an insurance scheme offering life insurance cover for death due to any reason. It is a one-year cover, renewable from year to year. The scheme is offered by banks/post offices and administered through life insurance companies. Detailed description Pradhan Mantri Jeevan Jyoti Bima Yojana (PMJJBY) is an insurance scheme offering life insurance cover for death due to any reason. It is a one-year cover, rene",pending,,,,
q_0076,entity_relation,How are Pradhan Mantri Jan Dhan Yojana and Pradhan Mantri Jeevan Jyoti Bima Yojana related through department of financial service implementing?,chunk_326058bd,"{""bm25"": {""rank"": 3, ""score"": 50.38630860146559}}",,0% 6. Electricity and clean fuel 6.1 Whether the village has been electrified? (Yes/No) Yes No 6.2 % of households having electricity connection >75% 50-75% <50% 6.3 % of households using at least one LED bulb >75% 50-75% <50% 6.4 % of households having gas connection >75% 50-75% <50% 6.5 % of internal roads having street lights >75% 50-75% <50% 7. Agricultural Practices etc. 7.1 % of eligible farmers provided with Soil Health Card >75% 50-75% <50% 7.2 Extent (in %) of organic farming practices adopted >75% 50-75% <50% 7.3 Extent (in %) of watershed management practices adopted >75% 50-75% <50% 8. Financial Inclusion 8.1 % of village population (>5 years) having Aadhaar Identification >98% 0,pending,,,,
q_0076,entity_relation,How are Pradhan Mantri Jan Dhan Yojana and Pradhan Mantri Jeevan Jyoti Bima Yojana related through department of financial service implementing?,chunk_e412063b,"{""faiss"": {""rank"": 3, ""score"": 0.5491933701425966}}",,"PRADHAN MANTRI -ANUSUCHIT JAATI ABHYUDAY YOJANA (PM-AJAY) PRADHAN MANTRI - ANUSUCHIT JAATI ABHYUDAY YOJANA (PM-AJAY) Centrally Sponsored Scheme GUIDELINES MINISTRY OF SOCIAL JUSTICE AND EMPOWERMENT DEPARTMENT OF SOCIAL JUSTICE AND EMPOWERMENT Government of India (May, 2023) Revised PRADHAN MANTRI -ANUSUCHIT JAATI ABHYUDAY YOJANA (PM-AJAY) Centrally Sponsored Scheme of Pradhan Mantri Anusuchit Jaati Abhyuday Yojana Chapter Topic Page No. Introduction Development of SC dominated villages into “Adarsh Gram” Grants-in-aid to State/Districts Construction/Repair of Hostels Fund flow mechanism Appraisal, Monitoring and Evaluation Miscellaneous PRADHAN MANTRI -ANUSUCHIT JAATI ABHYUDAY YOJANA (PM-AJA",pending,,,,
q_0076,entity_relation,How are Pradhan Mantri Jan Dhan Yojana and Pradhan Mantri Jeevan Jyoti Bima Yojana related through department of financial service implementing?,chunk_f65b5ba7,"{""bm25"": {""rank"": 2, ""score"": 54.20061147948361}, ""faiss"": {""rank"": 1, ""score"": 0.6340705368218391}}",1,"Scheme: Pradhan Mantri Jan Dhan Yojana Ministry: Ministry Of Finance Department: Department of Financial Service Implementing agency: Banks Level: Central Scheme type: Central Sector Scheme Target beneficiaries: Individual Overview A National Mission for Financial Inclusion (NMFI), namely, Pradhan Mantri Jan Dhan Yojana (PMJDY) was launched by the Prime Minister across the country on 28th August, 2014. It envisages to provide universal banking services for every unbanked adult in the country. Detailed description A National Mission for Financial Inclusion (NMFI), namely, Pradhan Mantri Jan Dhan Yojana (PMJDY) was launched across the Country in August, 2014 by the Prime Minister with the idea",pending,,,,
q_0077,entity_relation,How are Indira Gandhi National Disability Pension Scheme and Indira Gandhi National Widow Pension Scheme related through gram panchayat / municipality?,chunk_2d5e6db8,"{""entity_graph"": {""rank"": 1, ""score"": 0.5}}",,"click on ""Submit."" Required documents Passport-size Photo Domicile Certificate Residential Proof (Voter card/Electricity Bill/Aadhar Card) Age Proof (Birth Certificate issued by the School last attended or Municipal authority or SHO or through the medical board) Aadhaar Number Bank Passbook Ration Card Affidavit duly attested by Judicial Magistrate/Executive Magistrate that she/he is not in receipt of any pension/financial assistance from any other source Definitions any person who has little or no regular means of subsistence from his / her own source of income or through financial support from family members or other sources destitutes https://nsap.nic.in/Guidelines/nsap_guidelines_oct2014",pending,,,,
q_0077,entity_relation,How are Indira Gandhi National Disability Pension Scheme and Indira Gandhi National Widow Pension Scheme related through gram panchayat / municipality?,chunk_99478c0a,"{""bm25"": {""rank"": 3, ""score"": 62.3904926919292}}",,"The Passbook contain details of the Sanction Order, particulars of the pensioner and disbursement details The list of beneficiaries to whom sanctions are issued is displayed at the Gram Panchayat / Ward / Municipal Office and updated every three months. The Pension amount is directly paid to the beneficiaries through the Direct Benefit Transfer (DBT) process to their post office or bank account. Required documents Death Certificate of husband – With the name of the surviving wife(widow). BPL Card. Age Proof - For age, the birth certificate or school certificate may be relied on. In their absence ration card and EPIC may be considered. If there is no valid document, any Medical Officer of any",pending,,,,
q_0077,entity_relation,How are Indira Gandhi National Disability Pension Scheme and Indira Gandhi National Widow Pension Scheme related through gram panchayat / municipality?,chunk_b32abd7f,"{""entity_graph"": {""rank"": 2, ""score"": 0.5}}",,comments/suggestions to offer . 6. Suggestions given by the Govt. of M.P. • Transgender should be defined under particular sex for social respect. • Special school should be established for Kinnar and provision of free education from 1 to 12 std. • Scholarship schemes for Higher Education should be effective for Transgender with the help of Central and State Govt. • Transgender should be included under the National urbane housing schemes and Indira Gandhi rural housing schemes on the priority basis • There should be provision of employment • Benefit of reservation should be provided in 3rd and 4th grade administrative services. • Government of India should declare special central Helping Pro,pending,,,,
q_0077,entity_relation,How are Indira Gandhi National Disability Pension Scheme and Indira Gandhi National Widow Pension Scheme related through gram panchayat / municipality?,chunk_c98d9530,"{""faiss"": {""rank"": 3, ""score"": 0.6208885353077559}, ""entity_graph"": {""rank"": 3, ""score"": 0.5}}",,"Scheme: NSAP - Indira Gandhi National Old Age Pension Scheme Ministry: Ministry Of Rural Development Department: Department of Rural Development Level: Central Scheme type: Centrally Sponsored Scheme Target beneficiaries: Individual Overview ""Indira Gandhi National Old Age Pension Scheme"" is one of the five sub-schemes of the National Social Assistance Programme. Under IGNOAPS, citizens living Below Poverty Line and 60 years or above in age are eligible to apply. A monthly pension of ₹ 200 up to 79 years and ₹ 500 thereafter. Detailed description The ""Indira Gandhi National Old Age Pension Scheme (IGNOAPS)"" is one of the five sub-schemes of the National Social Assistance Programme, Ministry ",pending,,,,
